          31        1221
4.778 4.50 .1771E+11 .8306E+10 .1344E+06
4.778 5.00 .1681E+11 .8339E+10 .1621E+06
4.778 5.50 .1627E+11 .8376E+10 .1837E+06
4.778 6.50 .1576E+11 .8357E+10 .2170E+06
4.903 4.50 .1671E+11 .1024E+11 .2215E+10
4.903 5.00 .1838E+11 .1071E+11 .9963E+08
4.903 5.50 .1791E+11 .1090E+11 .3345E+07
4.903 6.00 .1755E+11 .1098E+11 .2664E+07
4.903 6.50 .1732E+11 .1102E+11 .2427E+07
5.000 5.00 .1565E+11 .1066E+11 .2617E+10
5.000 5.50 .1705E+11 .1145E+11 .1084E+10
5.000 6.00 .1752E+11 .1187E+11 .3642E+09
5.000 6.50 .1753E+11 .1205E+11 .1250E+09
5.000 7.00 .1741E+11 .1211E+11 .6771E+08
5.000 7.50 .1731E+11 .1213E+11 .5383E+08
5.000 8.00 .1724E+11 .1213E+11 .5139E+08
5.079 5.70 .1490E+11 .1097E+11 .2545E+10
5.079 6.50 .1582E+11 .1163E+11 .1414E+10
5.079 7.00 .1607E+11 .1181E+11 .1043E+10
5.079 7.50 .1617E+11 .1189E+11 .8362E+09
5.079 8.00 .1619E+11 .1189E+11 .7294E+09
5.146 5.70 .1267E+11 .9972E+10 .3800E+10
5.146 6.00 .1320E+11 .1034E+11 .3335E+10
5.146 6.50 .1366E+11 .1066E+11 .2752E+10
5.146 7.00 .1391E+11 .1083E+11 .2342E+10
5.146 7.50 .1403E+11 .1088E+11 .2070E+10
5.204 6.50 .1190E+11 .9732E+10 .3634E+10
5.204 7.00 .1208E+11 .9844E+10 .3270E+10
5.204 7.50 .1214E+11 .9850E+10 .3004E+10
5.255 6.50 .1051E+11 .8906E+10 .4155E+10
5.255 7.00 .1066E+11 .9000E+10 .3852E+10
.7143E-09 .7053E-09 .6965E-09 .6878E-09 .6792E-09 .6708E-09 .6625E-09
.6543E-09 .6463E-09 .6384E-09 .6267E-09 .6116E-09 .5970E-09 .5828E-09
.5690E-09 .5556E-09 .5426E-09 .5299E-09 .5177E-09 .5058E-09 .4942E-09
.4830E-09 .4721E-09 .4615E-09 .4512E-09 .4412E-09 .4314E-09 .4219E-09
.4127E-09 .4038E-09 .3950E-09 .3866E-09 .3783E-09 .3703E-09 .3624E-09
.3548E-09 .3474E-09 .3402E-09 .3331E-09 .3263E-09 .3196E-09 .3131E-09
.3068E-09 .3006E-09 .2945E-09 .2887E-09 .2829E-09 .2773E-09 .2719E-09
.2666E-09 .2614E-09 .2563E-09 .2514E-09 .2466E-09 .2419E-09 .2373E-09
.2328E-09 .2284E-09 .2241E-09 .2200E-09 .2159E-09 .2119E-09 .2080E-09
.2042E-09 .2005E-09 .1969E-09 .1933E-09 .1898E-09 .1864E-09 .1831E-09
.1799E-09 .1767E-09 .1736E-09 .1706E-09 .1676E-09 .1647E-09 .1619E-09
.1591E-09 .1563E-09 .1536E-09 .1510E-09 .1484E-09 .1459E-09 .1434E-09
.1410E-09 .1386E-09 .1363E-09 .1341E-09 .1318E-09 .1297E-09 .1275E-09
.1255E-09 .1234E-09 .1214E-09 .1194E-09 .1175E-09 .1156E-09 .1138E-09
.1120E-09 .1102E-09 .1085E-09 .1068E-09 .1051E-09 .1035E-09 .1019E-09
.1003E-09 .9874E-10 .9722E-10 .9574E-10 .9428E-10 .9285E-10 .9145E-10
.9007E-10 .8872E-10 .8739E-10 .8609E-10 .8482E-10 .8356E-10 .8233E-10
.8113E-10 .7994E-10 .7878E-10 .7764E-10 .7651E-10 .7541E-10 .7433E-10
.7327E-10 .7222E-10 .7120E-10 .7019E-10 .6920E-10 .6823E-10 .6728E-10
.6634E-10 .6542E-10 .6451E-10 .6362E-10 .6275E-10 .6189E-10 .6104E-10
.6021E-10 .5939E-10 .5859E-10 .5780E-10 .5703E-10 .5626E-10 .5551E-10
.5477E-10 .5405E-10 .5334E-10 .5263E-10 .5194E-10 .5126E-10 .5060E-10
.4994E-10 .4929E-10 .4866E-10 .4803E-10 .4742E-10 .4681E-10 .4621E-10
.4563E-10 .4505E-10 .4448E-10 .4392E-10 .4337E-10 .4283E-10 .4230E-10
.4177E-10 .4125E-10 .4049E-10 .3951E-10 .3855E-10 .3762E-10 .3672E-10
.3585E-10 .3500E-10 .3417E-10 .3338E-10 .3260E-10 .3185E-10 .3112E-10
.3040E-10 .2971E-10 .2904E-10 .2839E-10 .2776E-10 .2714E-10 .2654E-10
.2596E-10 .2539E-10 .2484E-10 .2430E-10 .2378E-10 .2327E-10 .2278E-10
.2230E-10 .2183E-10 .2137E-10 .2093E-10 .2049E-10 .2007E-10 .1966E-10
.1926E-10 .1887E-10 .1849E-10 .1812E-10 .1776E-10 .1740E-10 .1706E-10
.1672E-10 .1640E-10 .1608E-10 .1577E-10 .1546E-10 .1517E-10 .1488E-10
.1459E-10 .1432E-10 .1405E-10 .1378E-10 .1353E-10 .1328E-10 .1303E-10
.1279E-10 .1256E-10 .1233E-10 .1210E-10 .1188E-10 .1167E-10 .1146E-10
.1126E-10 .1106E-10 .1086E-10 .1067E-10 .1048E-10 .1030E-10 .1012E-10
.9948E-11 .9777E-11 .9610E-11 .9446E-11 .9286E-11 .9129E-11 .8975E-11
.8824E-11 .8677E-11 .8533E-11 .8391E-11 .8253E-11 .8118E-11 .7985E-11
.7855E-11 .7727E-11 .7603E-11 .7480E-11 .7360E-11 .7243E-11 .7128E-11
.7015E-11 .6904E-11 .4429E-12 .2819E-13 .5629E-14 .1794E-14 .7393E-15
.3582E-15 .1942E-15 .1142E-15
.8553E-05 .8982E-05 .9220E-05 .9459E-05 .9700E-05 .9941E-05 .1018E-04
.1043E-04 .1067E-04 .1092E-04 .1143E-04 .1253E-04 .1340E-04 .1462E-04
.1526E-04 .1558E-04 .1658E-04 .1692E-04 .1785E-04 .1987E-04 .2206E-04
.2445E-04 .2794E-04 .3182E-04 .3611E-04 .4085E-04 .4504E-04 .5156E-04
.5882E-04 .6480E-04 .7355E-04 .8072E-04 .8582E-04 .9680E-04 .1111E-03
.1199E-03 .1325E-03 .1461E-03 .1571E-03 .1767E-03 .2029E-03 .2220E-03
.2372E-03 .2588E-03 .3563E-02 .3525E-02 .3471E-02 .3418E-02 .3368E-02
.3327E-02 .3295E-02 .3244E-02 .3181E-02 .3121E-02 .3064E-02 .3008E-02
.2944E-02 .2882E-02 .2833E-02 .2766E-02 .2662E-02 .2537E-02 .2421E-02
.2314E-02 .2224E-02 .2140E-02 .2061E-02 .1978E-02 .1901E-02 .1824E-02
.1748E-02 .1685E-02 .1625E-02 .1547E-02 .1479E-02 .1418E-02 .1355E-02
.1295E-02 .1239E-02 .1187E-02 .1156E-02 .1125E-02 .1085E-02 .1038E-02
.9940E-03 .9524E-03 .9133E-03 .8765E-03 .8410E-03 .8053E-03 .7717E-03
.7400E-03 .7101E-03 .6818E-03 .6551E-03 .6298E-03 .6105E-03 .5944E-03
.5723E-03 .5504E-03 .5295E-03 .5097E-03 .4890E-03 .4712E-03 .4560E-03
.4395E-03 .4236E-03 .4084E-03 .3939E-03 .3801E-03 .3670E-03 .3545E-03
.3426E-03 .3310E-03 .3199E-03 .3094E-03 .2993E-03 .2901E-03 .2821E-03
.2744E-03 .2670E-03 .2599E-03 .3434E-03 .3324E-03 .3219E-03 .3118E-03
.3021E-03 .2928E-03 .2839E-03 .2751E-03 .2667E-03 .2586E-03 .2509E-03
.2434E-03 .2360E-03 .2289E-03 .2221E-03 .2155E-03 .2092E-03 .2031E-03
.1973E-03 .1916E-03 .1862E-03 .1810E-03 .1760E-03 .1712E-03 .1665E-03
.1620E-03 .1576E-03 .1534E-03 .1494E-03 .1455E-03 .1417E-03 .1379E-03
.1342E-03 .1306E-03 .1271E-03 .1238E-03 .1206E-03 .1175E-03 .1145E-03
.1116E-03 .1087E-03 .1060E-03 .1034E-03 .1008E-03 .9836E-04 .9597E-04
.9365E-04 .9141E-04 .8923E-04 .8713E-04 .8508E-04 .8310E-04 .8118E-04
.7986E-04 .7894E-04 .7750E-04 .7574E-04 .7404E-04 .7238E-04 .7077E-04
.6921E-04 .6814E-04 .6739E-04 .6622E-04 .6474E-04 .6329E-04 .6189E-04
.6053E-04 .5921E-04 .5792E-04 .5667E-04 .5546E-04 .5427E-04 .5312E-04
.5200E-04 .5092E-04 .4986E-04 .4882E-04 .4812E-04 .4762E-04 .4684E-04
.4589E-04 .4496E-04 .4406E-04 .4318E-04 .4232E-04 .4149E-04 .4067E-04
.3988E-04 .3910E-04 .3835E-04 .3761E-04 .3689E-04 .3619E-04 .3551E-04
.3484E-04 .3419E-04 .3356E-04 .3294E-04 .3233E-04 .3174E-04 .3116E-04
.3060E-04 .3005E-04 .2951E-04 .2898E-04 .2847E-04 .2797E-04 .2738E-04
.2695E-04 .2657E-04 .2607E-04 .2562E-04 .2518E-04 .2475E-04 .2433E-04
.2392E-04 .2354E-04 .2312E-04 .2276E-04 .2260E-04 .2232E-04 .2194E-04
.2156E-04 .2119E-04 .2082E-04 .2047E-04 .2012E-04 .1978E-04 .1945E-04
.1912E-04 .1881E-04 .1849E-04 .1819E-04 .1789E-04 .1760E-04 .1731E-04
.1703E-04 .1676E-04 .1649E-04 .1622E-04 .1596E-04 .1571E-04 .1546E-04
.1522E-04 .1498E-04 .1475E-04 .1452E-04 .1429E-04 .1407E-04 .1386E-04
.1365E-04 .1344E-04 .1324E-04 .1304E-04 .1284E-04 .1265E-04 .1246E-04
.1228E-04 .1209E-04 .1192E-04 .1174E-04 .1157E-04 .1140E-04 .1127E-04
.1119E-04 .1108E-04 .1092E-04 .1076E-04 .1061E-04 .1046E-04 .1031E-04
.1016E-04 .1002E-04 .9880E-05 .9743E-05 .9608E-05 .9472E-05 .9338E-05
.9207E-05 .9078E-05 .8951E-05 .8826E-05 .8704E-05 .8584E-05 .8466E-05
.8350E-05 .8236E-05 .8124E-05 .8014E-05 .7905E-05 .7799E-05 .7694E-05
.7591E-05 .7490E-05 .7391E-05 .7293E-05 .7197E-05 .7103E-05 .7010E-05
.6918E-05 .6828E-05 .6740E-05 .6653E-05 .6525E-05 .6360E-05 .6199E-05
.6044E-05 .5894E-05 .5748E-05 .5607E-05 .5470E-05 .5338E-05 .5209E-05
.5084E-05 .4963E-05 .4846E-05 .4732E-05 .4622E-05 .4515E-05 .4411E-05
.4310E-05 .4212E-05 .4116E-05 .4024E-05 .3934E-05 .3846E-05 .3761E-05
.3679E-05 .3598E-05 .3520E-05 .3444E-05 .3370E-05 .3298E-05 .3228E-05
.3160E-05 .3094E-05 .3029E-05 .2967E-05 .2905E-05 .2846E-05 .2816E-05
.2894E-05 .2835E-05 .2777E-05 .2720E-05 .2665E-05 .2611E-05 .2559E-05
.2508E-05 .2458E-05 .2410E-05 .2362E-05 .2316E-05 .2271E-05 .2227E-05
.2185E-05 .2143E-05 .2102E-05 .2062E-05 .2023E-05 .1985E-05 .1948E-05
.1912E-05 .1877E-05 .1842E-05 .1809E-05 .1776E-05 .1743E-05 .1712E-05
.1681E-05 .1651E-05 .1621E-05 .1592E-05 .1564E-05 .1536E-05 .1509E-05
.1483E-05 .1457E-05 .1432E-05 .1407E-05 .1383E-05 .1359E-05 .1336E-05
.1313E-05 .1291E-05 .1270E-05 .1248E-05 .1227E-05 .1207E-05 .1187E-05
.1168E-05 .1149E-05 .1130E-05 .1111E-05 .1093E-05 .1076E-05 .1059E-05
.1042E-05 .1025E-05 .1009E-05 .9930E-06 .9774E-06 .9621E-06 .9471E-06
.9324E-06 .9180E-06 .9039E-06 .8900E-06 .8764E-06 .8631E-06 .8500E-06
.8371E-06 .8246E-06 .8122E-06 .8001E-06 .7882E-06 .7765E-06 .7651E-06
.7538E-06 .7428E-06 .7319E-06 .7213E-06 .7109E-06 .7006E-06 .6906E-06
.6807E-06 .6710E-06 .6614E-06 .6521E-06 .6429E-06 .6339E-06 .6250E-06
.6163E-06 .6077E-06 .5993E-06 .5910E-06 .5829E-06 .5749E-06 .5671E-06
.5594E-06 .5518E-06 .5443E-06 .5370E-06 .5298E-06 .5228E-06 .5158E-06
.5089E-06 .5021E-06 .4954E-06 .4888E-06 .4824E-06 .4760E-06 .4697E-06
.4636E-06 .4575E-06 .4516E-06 .4457E-06 .4400E-06 .4343E-06 .4287E-06
.4233E-06 .4179E-06 .4125E-06 .4073E-06 .4022E-06 .3971E-06 .3921E-06
.3872E-06 .3824E-06 .3777E-06 .3730E-06 .3684E-06 .3638E-06 .3594E-06
.3550E-06 .3507E-06 .3464E-06 .3422E-06 .3381E-06 .3340E-06 .3300E-06
.3260E-06 .3222E-06 .3183E-06 .3146E-06 .3108E-06 .3072E-06 .3036E-06
.3000E-06 .2965E-06 .2930E-06 .2896E-06 .2863E-06 .2829E-06 .2797E-06
.2765E-06 .2733E-06 .2702E-06 .2671E-06 .2640E-06 .2610E-06 .2581E-06
.2552E-06 .2523E-06 .2495E-06 .2467E-06 .2440E-06 .2412E-06 .2386E-06
.2359E-06 .2333E-06 .2308E-06 .2283E-06 .2258E-06 .2233E-06 .2209E-06
.2185E-06 .2161E-06 .2138E-06 .2115E-06 .2092E-06 .2070E-06 .2048E-06
.2026E-06 .2005E-06 .1984E-06 .1963E-06 .1942E-06 .1922E-06 .1902E-06
.1882E-06 .1862E-06 .1843E-06 .1824E-06 .1805E-06 .1786E-06 .1768E-06
.1750E-06 .1732E-06 .1715E-06 .1697E-06 .1680E-06 .1663E-06 .1646E-06
.1630E-06 .1613E-06 .1597E-06 .1581E-06 .1566E-06 .1550E-06 .1535E-06
.1520E-06 .1505E-06 .1490E-06 .1475E-06 .1461E-06 .1447E-06 .1433E-06
.1419E-06 .1405E-06 .1391E-06 .1378E-06 .1365E-06 .1352E-06 .1339E-06
.1326E-06 .1313E-06 .1301E-06 .1289E-06 .1283E-06 .1271E-06 .1259E-06
.1247E-06 .1235E-06 .1224E-06 .1212E-06 .1201E-06 .1190E-06 .1179E-06
.1168E-06 .1157E-06 .1146E-06 .1136E-06 .1125E-06 .1115E-06 .1105E-06
.1095E-06 .1085E-06 .1075E-06 .1065E-06 .1055E-06 .1046E-06 .1037E-06
.1027E-06 .1018E-06 .1009E-06 .9999E-07 .9910E-07 .9823E-07 .9736E-07
.9650E-07 .9565E-07 .9481E-07 .9397E-07 .9315E-07 .9234E-07 .9153E-07
.9074E-07 .8995E-07 .8917E-07 .8840E-07 .8764E-07 .8689E-07 .8614E-07
.8541E-07 .8468E-07 .8395E-07 .8324E-07 .8253E-07 .8184E-07 .8114E-07
.8046E-07 .7978E-07 .7911E-07 .7845E-07 .7779E-07 .7715E-07 .7650E-07
.7587E-07 .7524E-07 .7462E-07 .7400E-07 .7339E-07 .7279E-07 .7219E-07
.7160E-07 .7102E-07 .7044E-07 .6987E-07 .6930E-07 .6874E-07 .6818E-07
.6763E-07 .6709E-07 .6655E-07 .6602E-07 .6549E-07 .6496E-07 .6445E-07
.6393E-07 .6343E-07 .6292E-07 .6243E-07 .6194E-07 .6145E-07 .6097E-07
.6049E-07 .6001E-07 .5955E-07 .5874E-07 .5760E-07 .5650E-07 .5542E-07
.5437E-07 .5334E-07 .5234E-07 .5136E-07 .5040E-07 .4947E-07 .4855E-07
.4766E-07 .4678E-07 .4593E-07 .4509E-07 .4428E-07 .4348E-07 .4270E-07
.4194E-07 .4120E-07 .4047E-07 .3975E-07 .3906E-07 .3838E-07 .3771E-07
.3706E-07 .3642E-07 .3579E-07 .3518E-07 .3459E-07 .3400E-07 .3343E-07
.3287E-07 .3232E-07 .3178E-07 .3125E-07 .3074E-07 .3023E-07 .2974E-07
.2925E-07 .2878E-07 .2831E-07 .2786E-07 .2741E-07 .2698E-07 .2655E-07
.2613E-07 .2571E-07 .2531E-07 .2491E-07 .2453E-07 .2415E-07 .2377E-07
.2341E-07 .2305E-07 .2270E-07 .2235E-07 .2201E-07 .2168E-07 .2135E-07
.2103E-07 .2072E-07 .2041E-07 .2011E-07 .1981E-07 .1952E-07 .1923E-07
.1895E-07 .1868E-07 .1841E-07 .1814E-07 .1788E-07 .1763E-07 .1737E-07
.1713E-07 .1688E-07 .1665E-07 .1641E-07 .1618E-07 .1595E-07 .1573E-07
.1551E-07 .1530E-07 .1509E-07 .1488E-07 .1468E-07 .1448E-07 .1428E-07
.1409E-07 .1390E-07 .1371E-07 .1355E-07 .1339E-07 .1320E-07 .1302E-07
.1285E-07 .1268E-07 .1251E-07 .1235E-07 .1219E-07 .1203E-07 .1187E-07
.1172E-07 .1157E-07 .1142E-07 .1127E-07 .1113E-07 .1099E-07 .1085E-07
.1071E-07 .1058E-07 .1045E-07 .1032E-07 .1019E-07 .1006E-07 .9935E-08
.9813E-08 .9692E-08 .9573E-08 .9456E-08 .9283E-08 .9060E-08 .8843E-08
.8632E-08 .8428E-08 .8230E-08 .8037E-08 .7850E-08 .7669E-08 .7493E-08
.7322E-08 .7155E-08 .6994E-08 .6837E-08 .6684E-08 .6536E-08 .6392E-08
.6251E-08 .6115E-08 .5982E-08 .5853E-08 .5728E-08 .5605E-08 .5486E-08
.5370E-08 .5258E-08 .5148E-08 .5041E-08 .4936E-08 .4835E-08 .4736E-08
.4639E-08 .4545E-08 .4453E-08 .4364E-08 .4277E-08 .4192E-08 .4109E-08
.4028E-08 .3949E-08 .3872E-08 .3797E-08 .3724E-08 .3652E-08 .3582E-08
.3514E-08 .3448E-08 .3383E-08 .3320E-08 .3258E-08 .3197E-08 .3138E-08
.3080E-08 .3024E-08 .2969E-08 .2915E-08 .2862E-08 .2811E-08 .2761E-08
.2712E-08 .2664E-08 .2617E-08 .2571E-08 .2526E-08 .2482E-08 .2439E-08
.2397E-08 .2355E-08 .2315E-08 .2276E-08 .2237E-08 .2199E-08 .2162E-08
.2126E-08 .2091E-08 .2056E-08 .2022E-08 .1989E-08 .1956E-08 .1924E-08
.1893E-08 .1863E-08 .1833E-08 .1803E-08 .1774E-08 .1746E-08 .1718E-08
.1691E-08 .1665E-08 .1639E-08 .1613E-08 .1588E-08 .1563E-08 .1539E-08
.1516E-08 .1493E-08 .1470E-08 .1447E-08 .1426E-08 .1404E-08 .1383E-08
.1362E-08 .1342E-08 .1322E-08 .1303E-08 .1283E-08 .1265E-08 .1246E-08
.1228E-08 .1210E-08 .1193E-08 .1176E-08 .1159E-08 .1142E-08 .1126E-08
.1110E-08 .1094E-08 .1079E-08 .1064E-08 .1049E-08 .1034E-08 .1020E-08
.1006E-08 .9918E-09 .9782E-09 .9648E-09 .9516E-09 .9386E-09 .9259E-09
.9134E-09 .9011E-09 .8890E-09 .8771E-09 .8655E-09 .8540E-09 .8427E-09
.8315E-09 .8206E-09 .8099E-09 .7993E-09 .7889E-09 .7787E-09 .7686E-09
.7587E-09 .7489E-09 .7393E-09 .7299E-09 .7206E-09 .7115E-09 .7025E-09
.6936E-09 .6849E-09 .6764E-09 .6679E-09 .6596E-09 .6514E-09 .6434E-09
.6354E-09 .6276E-09 .6200E-09 .6086E-09 .5940E-09 .5797E-09 .5659E-09
.5525E-09 .5395E-09 .5269E-09 .5146E-09 .5027E-09 .4912E-09 .4800E-09
.4690E-09 .4584E-09 .4482E-09 .4381E-09 .4284E-09 .4189E-09 .4097E-09
.4008E-09 .3921E-09 .3836E-09 .3754E-09 .3674E-09 .3596E-09 .3520E-09
.3446E-09 .3374E-09 .3303E-09 .3235E-09 .3168E-09 .3104E-09 .3040E-09
.2979E-09 .2919E-09 .2860E-09 .2803E-09 .2747E-09 .2693E-09 .2640E-09
.2589E-09 .2538E-09 .2489E-09 .2441E-09 .2394E-09 .2349E-09 .2304E-09
.2261E-09 .2218E-09 .2176E-09 .2136E-09 .2096E-09 .2058E-09 .2020E-09
.1983E-09 .1947E-09 .1912E-09 .1877E-09 .1843E-09 .1810E-09 .1778E-09
.1747E-09 .1716E-09 .1686E-09 .1656E-09 .1628E-09 .1599E-09 .1572E-09
.1544E-09 .1518E-09 .1492E-09 .1466E-09 .1441E-09 .1417E-09 .1393E-09
.1369E-09 .1346E-09 .1324E-09 .1302E-09 .1280E-09 .1259E-09 .1239E-09
.1218E-09 .1199E-09 .1179E-09 .1160E-09 .1141E-09 .1123E-09 .1105E-09
.1088E-09 .1070E-09 .1054E-09 .1037E-09 .1021E-09 .1005E-09 .9893E-10
.9740E-10 .9590E-10 .9443E-10 .9299E-10 .9158E-10 .9019E-10 .8883E-10
.8749E-10 .8618E-10 .8489E-10 .8363E-10 .8239E-10 .8117E-10 .7998E-10
.7881E-10 .7766E-10 .7653E-10 .7542E-10 .7433E-10 .7326E-10 .7221E-10
.7118E-10 .7016E-10 .6917E-10 .6819E-10 .6723E-10 .6629E-10 .6536E-10
.6445E-10 .6355E-10 .6267E-10 .6181E-10 .6096E-10 .6012E-10 .5930E-10
.5850E-10 .5770E-10 .5693E-10 .5616E-10 .5541E-10 .5466E-10 .5394E-10
.5322E-10 .5251E-10 .5182E-10 .5114E-10 .5047E-10 .4981E-10 .4916E-10
.4852E-10 .4790E-10 .4728E-10 .4667E-10 .4607E-10 .4548E-10 .4491E-10
.4434E-10 .4377E-10 .4322E-10 .4268E-10 .4214E-10 .4162E-10 .4110E-10
.4059E-10 .4009E-10 .3935E-10 .3839E-10 .3746E-10 .3656E-10 .3568E-10
.3484E-10 .3401E-10 .3321E-10 .3244E-10 .3168E-10 .3095E-10 .3024E-10
.2955E-10 .2888E-10 .2823E-10 .2759E-10 .2698E-10 .2638E-10 .2580E-10
.2523E-10 .2468E-10 .2415E-10 .2362E-10 .2312E-10 .2262E-10 .2214E-10
.2168E-10 .2122E-10 .2078E-10 .2034E-10 .1992E-10 .1951E-10 .1911E-10
.1872E-10 .1835E-10 .1798E-10 .1762E-10 .1726E-10 .1692E-10 .1659E-10
.1626E-10 .1594E-10 .1563E-10 .1533E-10 .1503E-10 .1474E-10 .1446E-10
.1419E-10 .1392E-10 .1366E-10 .1340E-10 .1315E-10 .1291E-10 .1267E-10
.1244E-10 .1221E-10 .1199E-10 .1177E-10 .1156E-10 .1135E-10 .1115E-10
.1095E-10 .1075E-10 .1056E-10 .1038E-10 .1020E-10 .1002E-10 .9845E-11
.9675E-11 .9509E-11 .9346E-11 .9187E-11 .9031E-11 .8878E-11 .8729E-11
.8582E-11 .8439E-11 .8299E-11 .8162E-11 .8027E-11 .7895E-11 .7766E-11
.7640E-11 .7516E-11 .7395E-11 .7276E-11 .7159E-11 .7045E-11 .6933E-11
.6823E-11 .6716E-11 .4315E-12 .2751E-13 .5496E-14 .1753E-14 .7227E-15
.3504E-15 .1899E-15 .1118E-15
.2956E-07 .2486E-07 .2522E-07 .2557E-07 .2592E-07 .2627E-07 .2662E-07
.2696E-07 .2730E-07 .2764E-07 .2856E-07 .4153E-07 .5454E-07 .7763E-07
.9223E-07 .1004E-06 .1291E-06 .1403E-06 .1642E-06 .2047E-06 .2539E-06
.3135E-06 .4124E-06 .5386E-06 .6986E-06 .9001E-06 .1061E-05 .1286E-05
.1551E-05 .1781E-05 .2133E-05 .2435E-05 .2656E-05 .3153E-05 .3766E-05
.4120E-05 .4634E-05 .5199E-05 .5660E-05 .6502E-05 .7648E-05 .8500E-05
.9190E-05 .1018E-04 .4220E-02 .4149E-02 .4046E-02 .3949E-02 .3857E-02
.3783E-02 .3730E-02 .3651E-02 .3556E-02 .3465E-02 .3378E-02 .3295E-02
.3199E-02 .3108E-02 .3036E-02 .2939E-02 .2796E-02 .2638E-02 .2492E-02
.2359E-02 .2248E-02 .2145E-02 .2049E-02 .1949E-02 .1857E-02 .1768E-02
.1686E-02 .1617E-02 .1552E-02 .1469E-02 .1398E-02 .1335E-02 .1271E-02
.1210E-02 .1154E-02 .1101E-02 .1070E-02 .1040E-02 .1001E-02 .9557E-03
.9130E-03 .8730E-03 .8354E-03 .8000E-03 .7664E-03 .7335E-03 .7025E-03
.6734E-03 .6459E-03 .6199E-03 .5953E-03 .5721E-03 .5544E-03 .5396E-03
.5193E-03 .4996E-03 .4807E-03 .4629E-03 .4443E-03 .4282E-03 .4145E-03
.3997E-03 .3855E-03 .3719E-03 .3590E-03 .3467E-03 .3350E-03 .3238E-03
.3131E-03 .3027E-03 .2928E-03 .2833E-03 .2741E-03 .2660E-03 .2593E-03
.2528E-03 .2465E-03 .2405E-03 .3661E-03 .3536E-03 .3417E-03 .3303E-03
.3194E-03 .3089E-03 .2989E-03 .2892E-03 .2799E-03 .2709E-03 .2624E-03
.2542E-03 .2461E-03 .2383E-03 .2309E-03 .2238E-03 .2169E-03 .2103E-03
.2040E-03 .1979E-03 .1921E-03 .1864E-03 .1810E-03 .1758E-03 .1708E-03
.1660E-03 .1613E-03 .1568E-03 .1525E-03 .1483E-03 .1443E-03 .1403E-03
.1364E-03 .1326E-03 .1290E-03 .1255E-03 .1222E-03 .1189E-03 .1158E-03
.1127E-03 .1098E-03 .1070E-03 .1042E-03 .1016E-03 .9899E-04 .9651E-04
.9411E-04 .9178E-04 .8952E-04 .8734E-04 .8523E-04 .8318E-04 .8119E-04
.7984E-04 .7889E-04 .7740E-04 .7559E-04 .7383E-04 .7213E-04 .7048E-04
.6887E-04 .6777E-04 .6701E-04 .6580E-04 .6431E-04 .6286E-04 .6145E-04
.6009E-04 .5876E-04 .5747E-04 .5622E-04 .5500E-04 .5381E-04 .5266E-04
.5154E-04 .5045E-04 .4939E-04 .4835E-04 .4765E-04 .4715E-04 .4637E-04
.4542E-04 .4449E-04 .4359E-04 .4271E-04 .4185E-04 .4101E-04 .4020E-04
.3941E-04 .3863E-04 .3788E-04 .3715E-04 .3643E-04 .3573E-04 .3505E-04
.3438E-04 .3373E-04 .3310E-04 .3248E-04 .3188E-04 .3129E-04 .3071E-04
.3015E-04 .2960E-04 .2907E-04 .2854E-04 .2803E-04 .2753E-04 .2695E-04
.2652E-04 .2615E-04 .2564E-04 .2520E-04 .2476E-04 .2434E-04 .2392E-04
.2351E-04 .2313E-04 .2272E-04 .2236E-04 .2220E-04 .2193E-04 .2154E-04
.2117E-04 .2080E-04 .2044E-04 .2009E-04 .1975E-04 .1941E-04 .1908E-04
.1876E-04 .1845E-04 .1814E-04 .1784E-04 .1754E-04 .1725E-04 .1697E-04
.1669E-04 .1642E-04 .1616E-04 .1589E-04 .1564E-04 .1539E-04 .1515E-04
.1491E-04 .1467E-04 .1444E-04 .1421E-04 .1399E-04 .1378E-04 .1356E-04
.1335E-04 .1315E-04 .1295E-04 .1275E-04 .1256E-04 .1237E-04 .1218E-04
.1200E-04 .1182E-04 .1165E-04 .1148E-04 .1131E-04 .1114E-04 .1101E-04
.1093E-04 .1082E-04 .1066E-04 .1051E-04 .1036E-04 .1021E-04 .1007E-04
.9923E-05 .9782E-05 .9645E-05 .9509E-05 .9376E-05 .9244E-05 .9113E-05
.8985E-05 .8859E-05 .8736E-05 .8614E-05 .8495E-05 .8378E-05 .8262E-05
.8149E-05 .8038E-05 .7929E-05 .7821E-05 .7716E-05 .7612E-05 .7510E-05
.7410E-05 .7311E-05 .7214E-05 .7119E-05 .7025E-05 .6933E-05 .6842E-05
.6753E-05 .6665E-05 .6579E-05 .6494E-05 .6369E-05 .6208E-05 .6051E-05
.5900E-05 .5753E-05 .5611E-05 .5473E-05 .5340E-05 .5211E-05 .5085E-05
.4964E-05 .4846E-05 .4731E-05 .4620E-05 .4513E-05 .4408E-05 .4306E-05
.4208E-05 .4112E-05 .4019E-05 .3929E-05 .3841E-05 .3756E-05 .3673E-05
.3592E-05 .3514E-05 .3437E-05 .3363E-05 .3291E-05 .3221E-05 .3153E-05
.3086E-05 .3021E-05 .2958E-05 .2897E-05 .2837E-05 .2779E-05 .2750E-05
.2813E-05 .2755E-05 .2698E-05 .2643E-05 .2589E-05 .2537E-05 .2486E-05
.2436E-05 .2388E-05 .2341E-05 .2295E-05 .2250E-05 .2206E-05 .2163E-05
