 58  18  26   7 0.1000   5.00
  0.0900   2   0.0000   0.0000  0   0.0000
 0.423  3.753  4.016 0.27312200E+04
 0.468  3.759  3.994 0.28672500E+04
 0.561  3.778  3.978 0.29003500E+04
 0.600  3.785  3.965 0.29031900E+04
 0.600  3.785  3.964 0.29033200E+04
 0.599  3.782  3.956 0.29043500E+04
 0.635  3.772  3.879 0.29170900E+04
 0.669  3.759  3.794 0.30220100E+04
 0.689  3.738  3.688 0.31212300E+04
 0.683  3.728  3.657 0.31456200E+04
 0.627  3.701  3.601 0.31918100E+04
 0.564  3.675  3.561 0.32329200E+04
 0.564  3.674  3.556 0.32354700E+04
 0.656  3.655  3.389 0.32833300E+04
 0.784  3.647  3.228 0.33163300E+04
 0.914  3.639  3.069 0.33449800E+04
 1.050  3.631  2.899 0.33716800E+04
 1.170  3.623  2.748 0.33926900E+04
 1.287  3.615  2.599 0.34090000E+04
 1.413  3.605  2.435 0.34226800E+04
 1.535  3.596  2.276 0.34340800E+04
 1.658  3.586  2.112 0.34456300E+04
 1.783  3.575  1.942 0.34528900E+04
 1.914  3.563  1.766 0.34583300E+04
 2.031  3.553  1.605 0.34627700E+04
 2.156  3.541  1.435 0.34658800E+04
 2.282  3.528  1.257 0.34687900E+04
 2.396  3.518  1.101 0.34709800E+04
 2.506  3.504  0.936 0.34725400E+04
 2.619  3.493  0.780 0.34738200E+04
 2.732  3.476  0.600 0.34750300E+04
 2.833  3.459  0.427 0.34759300E+04
 2.945  3.447  0.270 0.34767200E+04
 3.055  3.430  0.090 0.34773900E+04
 3.160  3.415 -0.074 0.34779900E+04
 3.263  3.399 -0.242 0.34784300E+04
 3.323  3.387 -0.347 0.34787200E+04
  1.2000  44   0.4177   1.0992  0   0.0000
 0.322  3.765  4.201 0.00000000E+00
 0.455  3.803  4.223 0.10998500E+03
 0.461  3.804  4.217 0.18821200E+03
 0.505  3.795  4.140 0.85487320E+03
 0.541  3.784  4.059 0.13978810E+04
 0.568  3.771  3.980 0.18391280E+04
 0.584  3.766  3.944 0.20250140E+04
